InfoCube,Version,Object Status,Content Release,Content Timestamp,Owner,BW Application,INFOAREA,Cube Type,Cube Sub Type
0FIGL_V10,D,INA,7.0/03,"2,00,60,72,61,52,401",SAP,BW,0FIGL_ERP,V,C
0FIGL_R81,D,INA,7.0/06,"2,01,10,12,61,51,302",SAP,BW,0FIN_GL_MCA_EHP6_GL,V,S
0FIGL_R80,D,INA,7.0/06,"2,01,10,12,51,02,154",SAP,BW,0FIN_GL_MCA_EHP6_GL_NEW,V,S
0FIGL_R71,D,INA,7.0/06,"2,01,10,12,41,35,212",SAP,BW,0FIN_GL_MCA_EHP6_GL,V,S
0FIGL_R70,D,INA,7.0/06,"2,01,10,12,41,35,027",SAP,BW,0FIN_GL_MCA_EHP6_GL_NEW,V,S
0FIGL_R50,D,INA,7.0/03,"2,00,80,12,90,94,451",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,V,S
0FIGL_R20,D,INA,7.0/03,"2,00,80,12,90,93,643",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,V,S
0FIGL_R10,D,INA,7.0/02,"2,00,50,42,71,12,240",SAP,BW,0FIGL_ERP,V,S
0FIGL_M60,D,INA,7.0/05,"2,00,91,13,01,25,247",SAP,BW,0FIN_GL_ADB_EHP5,M,
0FIGL_M50,D,INA,7.0/03,"2,00,80,12,90,94,611",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,M,
0FIGL_M40,D,INA,7.0/03,"2,00,80,12,90,93,121",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,M,
0FIGL_M30,D,INA,7.0/04,"2,00,80,61,80,82,945",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,M,
0FIGL_M20,D,INA,7.0/03,"2,00,80,12,90,94,034",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,M,
0FIGL_C30,D,INA,7.0/04,"2,00,80,51,91,40,818",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,B,
0FIGL_C20,D,INA,7.0/03,"2,00,80,12,90,93,758",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,B,
0FIGL_C10,D,INA,3.5/02,"2,00,40,40,11,02,450",SAP,BW,0FIGL_ERP,B,
0FIGL_C02,D,INA,3.2/01,"2,00,21,20,61,24,255",SAP,BW,0FIGL,B,
0FIGL_C01,D,INA,3.0/01,"2,00,10,61,20,82,713",SAP,BW,0FIGL,B,
0FIFM_C01,D,INA,3.0/02,"2,00,20,42,31,24,820",SAP,BW,0FIFM,B,
0FIAR_R50,D,INA,7.0/03,"2,00,80,12,90,90,635",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,V,S
0FIAR_R30,D,INA,7.0/03,"2,00,80,12,90,90,057",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,V,S
0FIAR_R20,D,INA,7.0/03,"2,00,80,12,90,84,346",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,V,S
0FIAR_M50,D,INA,7.0/03,"2,00,80,12,90,91,050",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,M,
0FIAR_M30,D,INA,7.0/03,"2,00,80,12,90,90,303",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,M,
0FIAR_M20,D,INA,7.0/03,"2,00,80,12,90,85,220",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,M,
0FIAR_C50,D,INA,7.0/03,"2,00,80,12,90,90,943",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,B,
0FIAR_C30,D,INA,7.0/03,"2,00,80,13,11,31,641",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,B,
0FIAR_C20,D,INA,7.0/03,"2,00,80,12,90,85,103",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAR,B,
0FIAR_C05,D,INA,3.0/01,"2,00,10,71,31,33,735",SAP,BW,0FIAR,B,
0FIAR_C03,D,INA,7.0/02,"2,00,50,22,81,24,711",SAP,BW,0FIAR,B,
0FIAR_C02,D,INA,1.2/02,0,SAP,,0FIAR,B,
0FIAP_R51,D,INA,7.0/03,"2,00,80,12,90,83,158",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,V,S
0FIAP_R50,D,INA,7.0/03,"2,00,80,12,90,82,307",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,V,S
0FIAP_R30,D,INA,7.0/03,"2,00,80,12,90,81,717",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,V,S
0FIAP_R20,D,INA,7.0/03,"2,00,80,12,90,81,209",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,V,S
0FIAP_M51,D,INA,7.0/03,"2,00,80,12,90,83,426",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,M,
0FIAP_M50,D,INA,7.0/03,"2,00,80,12,90,82,530",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,M,
0FIAP_M30,D,INA,7.0/03,"2,00,80,12,90,81,952",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,M,
0FIAP_M20,D,INA,7.0/03,"2,00,80,12,90,81,407",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,M,
0FIAP_C51,D,INA,7.0/03,"2,00,80,12,90,83,315",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,B,
0FIAP_C50,D,INA,7.0/03,"2,00,80,12,90,82,428",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,B,
0FIAP_C30,D,INA,7.0/03,"2,00,80,12,90,81,820",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,B,
0FIAP_C20,D,INA,7.0/03,"2,00,80,12,90,81,313",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIAP,B,
0FIAP_C03,D,INA,7.0/02,"2,00,50,30,80,92,946",SAP,BW,0FIAP,B,
0FIAP_C02,D,INA,1.2/02,0,SAP,,0FIAP,B,
0FIAA_R20,D,INA,7.0/04,"2,00,80,61,30,23,448",SAP,BW,0FIN_REP_SIMPL_2_EHP4_FIAA,V,S
0FIAA_MC1,D,INA,3.2/01,"2,00,30,32,61,81,128",SAP,BW,0FIAA,M,
0FIAA_M20,D,INA,7.0/04,"2,00,80,61,30,24,007",SAP,BW,0FIN_REP_SIMPL_2_EHP4_FIAA,M,
0FIAA_C20,D,INA,7.0/04,"2,00,80,61,30,23,741",SAP,BW,0FIN_REP_SIMPL_2_EHP4_FIAA,B,
0FIAA_C13,D,INA,7.0/05,"2,00,90,31,00,74,243",SAP,BW,0FIAA,B,
0FIAA_C12,D,INA,3.2/01,"2,00,30,32,61,40,717",SAP,BW,0FIAA,B,
0FIAA_C11,D,INA,3.2/01,"2,00,30,32,61,50,021",SAP,BW,0FIAA,B,
0FIAA_C04,D,INA,3.0/01,"2,00,01,22,11,00,347",SAP,BW,0FIAA,B,
0FIAA_C03,D,INA,3.0/01,"2,00,01,22,10,94,911",SAP,BW,0FIAA,B,
0FIAA_C02,D,INA,2.0/01,0,SAP,,0FIAA,B,
0FIAA_C01,D,INA,2.0/01,0,SAP,,0FIAA,B,
0FIA_MDS2,D,INA,7.0/05,"2,00,90,31,00,74,109",SAP,BW,0FIAA,M,
0FIA_MDS1,D,INA,3.2/01,"2,00,30,32,51,43,549",SAP,BW,0FIAA,M,
0FG_C02,D,INA,7.0/04,"2,00,80,50,22,03,536",SAP,BW,0PSM_FMFG,B,
0FG_C01,D,INA,7.0/04,"2,00,80,50,22,03,759",SAP,BW,0PSM_FMFG,B,
0FCC_R10,D,INA,,"2,01,11,21,50,80,311",SAP,BW,0FCC,V,S
0FCC_M10,D,INA,,"2,01,11,21,50,80,422",SAP,BW,0FCC,M,
0FCC_C10,D,INA,,"2,01,11,21,50,80,332",SAP,BW,0FCC,B,
0FC_MP26,D,INA,7.0/05,"2,00,90,30,20,52,821",SAP,BW,0FICA,M,
0FC_MP25,D,INA,7.4/07,"2,01,21,21,00,94,632",SAP,BW,0FICA,M,
0FC_MP24,D,INA,7.4/07,"2,01,21,21,00,94,033",SAP,BW,0FICA,M,
0FC_MP21,D,INA,7.0/04,"2,00,80,61,81,00,037",SAP,BW,0FICA,M,
0FC_MP20,D,INA,7.0/04,"2,00,80,31,80,83,619",SAP,BW,0FICA,M,
0FC_MP18,D,INA,7.0/03,"2,00,70,20,70,91,844",SAP,BW,0FICA,M,
0FC_MP12,D,INA,7.0/04,"2,00,80,61,81,02,827",SAP,BW,0FICA,M,
0FC_MP11,D,INA,7.0/04,"2,00,80,61,81,02,651",SAP,BW,0FICA,M,
0FC_MC10,D,INA,7.0/03,"2,00,60,62,70,83,036",SAP,BW,0FICA,M,
0FC_MC09,D,INA,7.0/03,"2,00,60,70,51,90,317",SAP,BW,0FICA,M,
0FC_MC08,D,INA,7.0/03,"2,00,60,62,61,73,923",SAP,BW,0FICA,M,
0FC_MC02,D,INA,7.0/03,"2,00,61,20,51,62,021",SAP,BW,0FICA,M,
0FC_MC01,D,INA,3.5/02,"2,00,40,22,61,63,221",SAP,BW,0FICA,M,
0FC_C26,D,INA,7.0/05,"2,00,90,22,71,12,036",SAP,BW,0FICA,B,
0FC_C25,D,INA,7.4/07,"2,01,21,21,00,93,810",SAP,BW,0FICA,B,
0FC_C24,D,INA,7.4/07,"2,01,21,21,00,93,516",SAP,BW,0FICA,B,
0FC_C21,D,INA,7.0/04,"2,00,80,61,80,95,514",SAP,BW,0FICA,B,
0FC_C20,D,INA,7.0/04,"2,00,80,31,80,83,034",SAP,BW,0FICA,B,
0FC_C10,D,INA,7.0/03,"2,00,70,32,11,50,126",SAP,BW,0FICA,B,
0FC_C09_N,D,INA,7.0/05,"2,00,90,30,41,05,115",SAP,BW,0FICA,B,
0FC_C09,D,INA,7.0/03,"2,00,60,72,60,83,342",SAP,BW,0FICA,B,
0FC_C08_N,D,INA,7.0/05,"2,00,90,30,41,04,822",SAP,BW,0FICA,B,
0FC_C08,D,INA,7.0/03,"2,00,60,72,60,84,542",SAP,BW,0FICA,B,
0FC_C07,D,INA,7.0/03,"2,00,60,41,01,24,718",SAP,BW,0FICA,B,
0FC_C06,D,INA,7.0/03,"2,00,60,41,01,24,131",SAP,BW,0FICA,B,
0FC_C05,D,INA,3.2/01,"2,00,30,40,90,73,653",SAP,BW,0FICA,B,
0FC_C04,D,INA,3.2/01,"2,00,30,40,81,41,038",SAP,BW,0FICA,B,
0FC_C03,D,INA,3.2/01,"2,00,30,32,50,92,512",SAP,BW,0FICA,B,
0FC_C02,D,INA,3.5/02,"2,00,40,12,01,65,540",SAP,BW,0FICA,B,
0FC_C018,D,INA,7.0/03,"2,00,70,20,70,90,726",SAP,BW,0FICA,B,
0FC_C012,D,INA,7.0/03,"2,00,61,10,90,70,838",SAP,BW,0FICA,B,
0FC_C011,D,INA,7.0/03,"2,00,70,70,30,25,412",SAP,BW,0FICA,B,
0FC_C01,D,INA,3.5/02,"2,00,40,12,01,65,831",SAP,BW,0FICA,B,
0FA_MP02,D,INA,7.0/04,"2,00,80,50,61,80,224",SAP,BW,0PSM_FA,M,
0FA_C02,D,INA,7.0/04,"2,00,80,50,61,75,240",SAP,BW,0PSM_FA,B,
0EVL_MP03,D,INA,747,"2,01,30,61,20,85,527",SAP,BW,0SLC_EVL,M,
0EVL_MP02,D,INA,747,"2,01,30,32,21,74,305",SAP,BW,0SLC_EVL,M,
0EVL_MP01,D,INA,7.4/07,"2,01,30,21,91,80,639",SAP,BW,0OBS_SLC,M,
0EVL_C01,D,INA,747,"2,01,30,32,01,10,310",SAP,BW,0OBS_SLC,B,
0ESM_V02,D,INA,7.2/00,"2,00,70,51,40,91,115",SAP,BW,0ESM,V,S
0ESM_M05,D,INA,7.2/00,"2,00,71,11,51,54,727",SAP,BW,0ESM,M,
0ESM_M04,D,INA,7.2/00,"2,00,71,11,51,53,819",SAP,BW,0ESM,M,
0ESM_M02,D,INA,7.2/00,"2,00,71,11,51,45,213",SAP,BW,0ESM,M,
0ESM_M01,D,INA,7.2/00,"2,00,71,11,51,44,953",SAP,BW,0ESM,M,
0ESM_HY2I,D,INA,7.2/00,"2,00,71,11,41,35,231",SAP,BW,0ESM,B,
0ESM_HY2,D,INA,7.2/00,"2,00,71,11,41,33,743",SAP,BW,0ESM,H,
0ESM_HY1I,D,INA,7.2/00,"2,00,70,51,11,31,626",SAP,BW,0ESM,B,
0ESM_HY1,D,INA,7.2/00,"2,00,70,51,11,31,633",SAP,BW,0ESM,H,
0ERR_MP06,D,INA,7.0/05,"2,00,91,22,21,41,031",SAP,BW,0BA_ERR_ER,M,
0ERR_MP05,D,INA,7.0/05,"2,01,00,10,81,60,912",SAP,BW,0BA_ERR_LR,M,
0ERR_MP03,D,INA,7.0/05,"2,01,00,12,91,33,421",SAP,BW,0BA_ERR_OR,M,
0ERR_MP02,D,INA,7.0/05,"2,01,00,12,91,03,031",SAP,BW,0BA_ERR_CR,M,
0ERR_C10,D,INA,7.0/05,"2,01,00,12,91,33,032",SAP,BW,0BA_ERR_OR,B,
0ERR_C09,D,INA,7.0/05,"2,01,00,12,91,33,210",SAP,BW,0BA_ERR_OR,B,
0ERR_C08,D,INA,7.0/05,"2,01,00,11,51,24,132",SAP,BW,0BA_ERR_ER,B,
0ERR_C07,D,INA,7.0/05,"2,00,91,22,21,40,528",SAP,BW,0BA_ERR_LI,B,
0ERR_C06,D,INA,7.0/05,"2,01,00,11,51,22,814",SAP,BW,0BA_ERR_CR,B,
0ERR_C05,D,INA,7.0/05,"2,01,00,12,91,02,719",SAP,BW,0BA_ERR_CR,B,
0ERR_C04,D,INA,7.0/05,"2,01,00,10,51,65,548",SAP,BW,0BA_ERR_CR,B,
0ERR_C01,D,INA,7.0/05,"2,00,91,21,41,62,720",SAP,BW,0BA_ERR_CR,B,
0EPS_C01,D,INA,3.3/01,"2,00,30,80,70,72,952",SAP,BW,0EHS_PS,B,
0EPM_VPL1,D,INA,7.4/00,"2,01,40,52,60,50,714",SAP,BW,0EPM_OIA_LUM,V,H
0EPM_VP_L,D,INA,7.4/00,"2,01,40,52,30,70,954",SAP,BW,0EPM_OIA_LUM,V,H
0EPM_VP_I,D,INA,7.4/00,"2,01,30,12,90,92,348",SAP,BW,0EPM_OIA_IA,V,H
0EPM_VP_D,D,INA,7.4/00,"2,01,30,12,90,92,456",SAP,BW,0EPM_OIA_IA,V,H
0EPM_MP02,D,INA,7.3/00,"2,00,91,12,41,24,702",SAP,BW,0D_NW_DEMO_EPM,M,
0EPM_MP01,D,INA,7.3/00,"2,00,91,12,41,24,953",SAP,BW,0D_NW_DEMO_EPM,M,
0EPM_D_AO,D,INA,7.4/00,"2,01,30,61,90,61,417",SAP,BW,0EPM_OIA_IA,V,H
0EPM_C04,D,INA,7.3/00,"2,00,91,12,41,24,548",SAP,BW,0D_NW_DEMO_EPM,B,
0EPM_C03,D,INA,7.3/00,"2,00,91,12,41,24,448",SAP,BW,0D_NW_DEMO_EPM,B,
0EPM_C02,D,INA,7.3/00,"2,00,91,12,41,24,833",SAP,BW,0D_NW_DEMO_EPM,B,
0EPM_C01,D,INA,7.3/00,"2,00,91,12,41,24,906",SAP,BW,0D_NW_DEMO_EPM,B,
0EPM_AO,D,INA,7.4/00,"2,01,30,61,90,61,237",SAP,BW,0EPM_OIA_IA,V,H
0EM_C04,D,INA,7.3/06,"2,01,11,11,51,14,117",SAP,BW,0SCEM,B,
0EM_C03,D,INA,7.3/06,"2,01,11,11,51,13,005",SAP,BW,0SCEM,B,
0EM_C02,D,INA,7.3/06,"2,01,11,11,51,15,210",SAP,BW,0SCEM,B,
0EM_C01,D,INA,7.3/06,"2,01,11,11,51,41,833",SAP,BW,0SCEM,B,
0EIH_MC01,D,INA,7.0/02,"2,00,50,61,61,42,152",SAP,BW,0EHS_IH,M,
0EIH_C03,D,INA,3.3/01,"2,00,30,62,71,30,910",SAP,BW,0EHS_IH,B,
0EIH_C02,D,INA,7.0/02,"2,00,50,61,61,41,030",SAP,BW,0EHS_IH,B,
0EIH_C01,D,INA,3.3/01,"2,00,30,80,70,73,211",SAP,BW,0EHS_IH,B,
0EIC_MC01,D,INA,7.0/04,"2,00,80,52,11,93,653",SAP,BW,0PA_EIC,M,
0EIC_C01,D,INA,7.0/04,"2,00,80,42,22,22,439",SAP,BW,0PA_EIC,B,
0EHP_MP03,D,INA,,"2,01,20,51,41,63,707",SAP,BW,0EHPRC_PC,M,
0EHP_MP01,D,INA,7.0/06,"2,01,01,11,51,02,914",SAP,BW,0EHPRC,M,
0EHP_C04,D,INA,,"2,01,20,62,61,30,633",SAP,BW,0EHPRC_PC,B,
0EHP_C03,D,INA,,"2,01,20,51,41,63,544",SAP,BW,0EHPRC_PC,B,
0EHP_C01,D,INA,7.0/06,"2,01,01,11,61,40,023",SAP,BW,0EHPRC,B,
0EHH_RC01,D,INA,7.0/06,"2,01,10,12,01,34,654",SAP,BW,0EHHSS_INC_REC,B,
0EHH_MP30,D,INA,747,"2,01,30,51,31,71,043",SAP,BW,0EHHSS_RAS,M,
0EHH_MP29,D,INA,747,"2,01,30,51,31,70,719",SAP,BW,0EHHSS_RAS,M,
0EHH_MP28,D,INA,747,"2,01,30,51,31,70,859",SAP,BW,0EHHSS_RAS,M,
0EHH_MP27,D,INA,747,"2,01,30,62,41,40,451",SAP,BW,0EHHSS_RAS,M,
0EHH_MP26,D,INA,747,"2,01,30,62,51,52,757",SAP,BW,0EHHSS_RAS,M,
0EHH_MP22,D,INA,747,"2,01,30,60,60,93,716",SAP,BW,0EHHSS_RAS,M,
0EHH_MP20,D,INA,747,"2,01,30,62,71,23,051",SAP,BW,0EHHSS_RAS,M,
0EHH_MP14,D,INA,7.0/06,"2,01,10,62,91,05,532",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP13,D,INA,7.0/05,"2,01,00,51,11,55,656",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP12,D,INA,7.0/05,"2,01,00,51,11,55,557",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP11,D,INA,7.0/05,"2,01,00,51,71,33,304",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP10,D,INA,7.0/06,"2,01,10,52,41,44,346",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP09,D,INA,7.0/06,"2,01,10,62,91,00,408",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP08,D,INA,7.0/06,"2,01,10,51,91,04,618",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP07,D,INA,7.0/06,"2,01,10,62,91,10,357",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP06,D,INA,,"2,01,20,40,21,22,005",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP05,D,INA,7.0/06,"2,01,10,51,00,80,300",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP04,D,INA,7.0/06,"2,01,10,52,41,44,246",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP03,D,INA,7.0/06,"2,01,10,53,01,21,046",SAP,BW,0EHHSS_INC_REC,M,
0EHH_MP01,D,INA,7.0/06,"2,01,10,62,91,05,509",SAP,BW,0EHHSS_INC_REC,M,
0EHH_C30,D,INA,747,"2,01,30,51,31,70,403",SAP,BW,0EHHSS_RAS,B,
0EHH_C29,D,INA,747,"2,01,30,51,31,65,757",SAP,BW,0EHHSS_RAS,B,
0EHH_C28,D,INA,747,"2,01,30,51,31,70,003",SAP,BW,0EHHSS_RAS,B,
0EHH_C27,D,INA,747,"2,01,30,62,41,40,350",SAP,BW,0EHHSS_RAS,B,
0EHH_C26,D,INA,747,"2,01,30,62,51,43,745",SAP,BW,0EHHSS_RAS,B,
0EHH_C25,D,INA,747,"2,01,30,62,71,22,723",SAP,BW,0EHHSS_RAS,B,
0EHH_C24,D,INA,747,"2,01,30,62,71,22,338",SAP,BW,0EHHSS_RAS,B,
0EHH_C23,D,INA,747,"2,01,30,62,71,22,247",SAP,BW,0EHHSS_RAS,B,
0EHH_C22,D,INA,747,"2,01,30,62,71,22,634",SAP,BW,0EHHSS_RAS,B,
0EHH_C20,D,INA,747,"2,01,30,61,11,42,200",SAP,BW,0EHHSS_RAS,B,
0EHH_C16,D,INA,7.0/06,"2,01,10,52,31,03,046",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C12,D,INA,7.0/06,"2,01,10,51,91,33,326",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C11,D,INA,7.0/05,"2,01,00,50,40,84,412",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C10,D,INA,7.0/05,"2,01,00,50,40,84,329",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C09,D,INA,7.0/06,"2,01,10,62,91,00,023",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C08,D,INA,7.0/06,"2,01,10,51,91,10,625",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C07,D,INA,7.0/06,"2,01,10,62,91,10,306",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C06,D,INA,,"2,01,20,40,21,21,658",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C05,D,INA,7.0/06,"2,01,10,51,00,64,316",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C04,D,INA,7.0/06,"2,01,10,51,01,40,119",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C03,D,INA,7.0/06,"2,01,10,53,01,20,955",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C02,D,INA,7.0/06,"2,01,10,62,91,05,308",SAP,BW,0EHHSS_INC_REC,B,
0EHH_C01,D,INA,7.0/06,"2,01,10,51,31,43,830",SAP,BW,0EHHSS_INC_REC,B,
0EHF_MP04,D,INA,7.0/06,"2,01,10,61,51,33,128",SAP,BW,0EHFND_FW_WFF,M,
0EHF_MP03,D,INA,,"2,01,20,62,91,70,820",SAP,BW,0EHFND_FW_WFF,M,
0EHF_C07,D,INA,7.0/06,"2,01,10,61,51,33,022",SAP,BW,0EHFND_FW_WFF,B,
0EHF_C06,D,INA,7.0/05,"2,01,00,40,10,72,705",SAP,BW,0EHFND_FW_WFF,B,
0EHF_C05,D,INA,,"2,01,20,62,91,70,255",SAP,BW,0EHFND_FW_WFF,B,
0EHF_C04,D,INA,7.0/05,"2,01,00,40,10,72,954",SAP,BW,0EHFND_FW_WFF,B,
0ECS_VP01,D,INA,7.0/06,"2,01,01,20,21,21,416",SAP,BW,0FIN_GL_ERR_CORR_EHP5,V,S
0ECS_MP01,D,INA,7.0/06,"2,01,01,20,21,21,513",SAP,BW,0FIN_GL_ERR_CORR_EHP5,M,
0ECM_MP03,D,INA,7.0/05,"2,01,00,22,51,42,203",SAP,BW,0PA_ECM,M,
0ECM_MP02,D,INA,7.0/05,"2,01,00,22,51,44,304",SAP,BW,0PA_ECM,M,
0ECM_C03,D,INA,7.0/05,"2,01,00,22,51,41,136",SAP,BW,0PA_ECM,B,
0ECM_C02,D,INA,7.0/05,"2,01,00,22,51,41,523",SAP,BW,0PA_ECM,B,
0ECM_C01,D,INA,3.3/01,"2,00,30,72,30,70,506",SAP,BW,0PA_ECM,B,
0ECCS_C06,D,INA,3.0/01,"2,00,01,11,71,32,416",SAP,BW,0ECCS,M,
0ECCS_C05,D,INA,3.0/01,"2,00,01,11,71,31,357",SAP,BW,0ECCS,V,S
0ECCS_C04,D,INA,2.0/01,0,SAP,,0ECCS,B,
0ECCS_C03,D,INA,2.0/01,0,SAP,,0ECCS,B,
0ECCS_C01,D,INA,2.0/02,"2,00,00,42,81,15,311",SAP,BW,0ECCS,B,
0EA_BC1,D,INA,7.0/02,"2,00,50,40,50,81,931",SAP,BW,0EE,B,
0DPM_R10,D,INA,7.0/05,"2,01,00,20,30,42,714",SAP,BW,0FSCM_DM,V,S
0DPM_M20,D,INA,7.0/05,"2,01,00,40,10,21,803",SAP,BW,0FSCM_DM,M,
0DPM_M10,D,INA,7.0/05,"2,01,00,20,30,42,957",SAP,BW,0FSCM_DM,M,
0DPM_C10,D,INA,7.0/05,"2,01,00,32,50,21,305",SAP,BW,0FSCM_DM,B,
0DMTCM01,D,INA,3.2/01,"2,00,30,10,20,94,538",SAP,BW,0DM_TREE,M,
0DMTCC01,D,INA,3.2/01,"2,00,30,10,20,92,057",SAP,BW,0DM_TREE,B,
0DMCCM01,D,INA,3.2/01,"2,00,30,10,20,94,252",SAP,BW,0DM_CLUS,M,
0DMCCC01,D,INA,3.2/01,"2,00,30,10,20,91,159",SAP,BW,0DM_CLUS,B,
0DMACM01,D,INA,3.2/01,"2,00,30,10,20,93,905",SAP,BW,0DM_ABC,M,
0DMACC01,D,INA,3.2/01,"2,00,30,10,20,83,855",SAP,BW,0DM_ABC,B,
0DM_CXS,D,INA,3.0/02,"2,00,20,30,71,52,952",SAP,BW,0DM_XSELL,B,
0DFC_BT1,D,INA,7.3/00,"2,01,10,62,41,23,627",SAP,BW,0RSFC_AE_DEMO,B,
0DF_MC25,D,INA,7.0/03,"2,00,70,82,40,91,129",SAP,BW,0DF_PM,M,
0DF_MC24,D,INA,7.0/03,"2,00,51,11,41,31,933",SAP,BW,0DF_ORG,M,
0DF_MC23,D,INA,7.0/03,"2,00,60,20,91,22,306",SAP,BW,0DF_MAT,M,
0DF_MC22,D,INA,7.0/03,"2,00,51,11,81,02,907",SAP,BW,0DF_PM,M,
0DF_MC21,D,INA,7.0/03,"2,00,51,11,11,24,102",SAP,BW,0DF_MAT,M,
0DF_MC20,D,INA,7.0/03,"2,00,51,11,01,33,630",SAP,BW,0DF_MAT,M,
0DF_MC19,D,INA,7.0/03,"2,00,51,11,01,30,524",SAP,BW,0DF_PERS,M,
0DF_MC18,D,INA,7.0/03,"2,00,51,11,01,23,040",SAP,BW,0DF_ORG,M,
0DF_MC17,D,INA,7.0/03,"2,00,51,10,92,01,546",SAP,BW,0DF_PM,M,
0DF_MC16,D,INA,7.0/03,"2,00,51,10,91,83,857",SAP,BW,0DF_PERS,M,
0DF_MC15,D,INA,7.0/03,"2,00,51,10,91,62,809",SAP,BW,0DF_PERS,M,
0DF_MC14,D,INA,7.0/03,"2,00,51,10,81,62,849",SAP,BW,0DF_ORG,M,
0DF_MC13,D,INA,7.0/03,"2,00,51,20,11,75,849",SAP,BW,0DF_ORG,M,
0DF_MC12,D,INA,7.0/03,"2,00,51,10,80,92,822",SAP,BW,0DF_PM,M,
0DF_MC11,D,INA,7.0/03,"2,00,51,10,80,93,109",SAP,BW,0DF_PM,M,
0DF_MC10,D,INA,7.0/03,"2,00,60,11,91,02,301",SAP,BW,0DF_ORG,M,
0DF_MC09,D,INA,7.0/03,"2,00,51,20,91,50,039",SAP,BW,0DF_PM,M,
0DF_MC08,D,INA,7.0/03,"2,00,70,31,41,32,930",SAP,BW,0DF_PM,M,
0DF_MC07,D,INA,7.0/03,"2,00,51,23,01,31,550",SAP,BW,0DF_PM,M,
0DF_MC06,D,INA,7.0/02,"2,00,50,22,11,81,153",SAP,BW,0DF_PM,M,
0DF_MC05,D,INA,7.0/03,"2,00,51,20,81,50,633",SAP,BW,0DF_PM,M,
0DF_MC04,D,INA,7.0/03,"2,00,51,13,01,10,857",SAP,BW,0DF_MAT,M,
0DF_MC03,D,INA,7.0/02,"2,00,50,41,11,63,322",SAP,BW,0DF_MAT,M,
0DF_MC02,D,INA,7.0/03,"2,00,60,41,21,72,204",SAP,BW,0DF_MAT,M,
0DF_MC01,D,INA,7.0/03,"2,00,51,13,01,04,115",SAP,BW,0DF_MAT,M,
0DF_C39,D,INA,7.0/03,"2,00,70,40,40,70,826",SAP,BW,0DF_PM,B,
0DF_C38,D,INA,7.0/03,"2,00,70,82,40,90,941",SAP,BW,0DF_PM,B,
0DF_C37,D,INA,7.0/03,"2,00,70,31,41,32,752",SAP,BW,0DF_PM,B,
